date,description,amount,type,category,explanation
2023-03-31,INTEREST CREDIT,1.93,Deposit,Income,This is an interest payment credited to the account.
2023-09-01,DEBIT PURCHASE 29/08/23 xx-0411 YQUEUE S,-7.0,Withdrawal,Miscellaneous,"This transaction is a debit purchase, which means money was withdrawn from the account. The vendor, YQUEUE S, does not clearly fall into any of the provided categories, so it is labeled as Miscellaneous."
2023-09-01,PAYMENT/TRANSFER UOVB from WONG MEI YIN OTHR Parent,500.0,Deposit,Transfers,This is a transfer payment received from Wong Mei Yin.
2023-09-02,FUND TRANSFER via PayNow-Mobile to RACHELLE MARIE C OTHR - OTHR,-6.7,Withdrawal,Transfers,Money transferred to Rachelle Marie C via PayNow-Mobile.
2023-09-02,NETS QR 88891201 NETS QR PURCHASE INDIAN,-10.1,Withdrawal,Food,This is a payment for a food purchase at an Indian restaurant using NETS QR.
2023-09-02,FUND TRANSFER via PayNow-Mobile to RACHELLE MARIE C OTHR - OTHR,-5.7,Withdrawal,Transfers,Funds were transferred to Rachelle Marie C via PayNow-Mobile.
2023-09-02,FAST PAYMENT via PayNow-UEN to NG KUAN CLEMENTI OTHR - OTHR,-10.8,Withdrawal,Transfers,"This transaction is a fast payment made through PayNow-UEN to a person named NG KUAN in Clementi. The purpose of the transaction is not specified, hence it is categorized under Transfers."
2023-09-03,PAYMENT/TRANSFER via PayNow-DBSS from JOEL MATTHEW C OTHR PayNow Transfer,5.7,Deposit,Transfers,This is a transfer received from Joel Matthew via PayNow-DBS.
2023-09-03,FAST PAYMENT via PayNow-Mobile to Joel Chiam OTHR - OTHR,-5.7,Withdrawal,Transfers,This transaction is a fast payment made via PayNow-Mobile to an individual named Joel Chiam.
2023-09-03,CASH WITHDRAWAL ATM VIA QR CODE OCBC-KENT RIDGE MRT SINGAPORE,-50.0,Withdrawal,Miscellaneous,"This transaction is a cash withdrawal from an ATM at Kent Ridge MRT station in Singapore. It doesn't fit into any specific spending category, so it's labeled as miscellaneous."
2023-09-04,DEBIT PURCHASE 02/09/23 xx-0411 FRESH LAUNDRY S,-1.0,Withdrawal,Miscellaneous,Payment for laundry services.
2023-09-04,CREDIT PURCHASE 02/09/23 xx-0411 FRESH LAUNDRY S,-1.0,Withdrawal,Miscellaneous,"This transaction is a purchase made at Fresh Laundry, which doesn't fit into any of the other categories, so it is labeled as Miscellaneous."
2023-09-04,CREDIT PURCHASE 01/09/23 xx-0411 Trident V Tech P S,-1.0,Withdrawal,Shopping,"This transaction is a debit purchase from Trident V Tech P S, indicating a shopping expense."
2023-09-04,CREDIT PURCHASE 03/09/23 xx-0411 NTUC FP - NUH S,-39.1,Withdrawal,Groceries,"This transaction is a debit purchase from NTUC FairPrice (FP), which is a supermarket chain in Singapore. The purchase was made at the National University Hospital (NUH) branch. The amount was deducted, indicating a withdrawal."
2023-09-04,NETS QR 90894801 NETS QR PURCHASE PASTA EXPRESS F,-6.2,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2023-09-04,PAYMENT/TRANSFER via PayNow-DBSS from JOEL MATTHEW C OTHR JOEL MATTHEW CHIAM Z QIANG,7.4,Deposit,Transfers,This is a transfer received from Joel Matthew via PayNow-DBSS.
2023-09-04,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090402004346,-2.0,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-05,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090501004349,-6.5,Withdrawal,Transfers,This transaction represents a fund transfer to QFPAY Singapore using PayNow-QR Code.
2023-09-06,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090501004352,-2.0,Withdrawal,Transfers,This transaction represents a fund transfer to QFPAY Singapore using PayNow-QR Code.
2023-09-06,FAST PAYMENT via PayNow-Mobile to Davy Tan OTHR - OTHR,-11.52,Withdrawal,Transfers,This transaction is a fast payment made to Davy Tan via PayNow-Mobile.
2023-09-06,CREDIT PURCHASE 03/09/23 xx-0411 LERK THAI RESTAURANT S,-14.4,Withdrawal,Food,Payment for a meal at Lerk Thai Restaurant.
2023-09-06,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090602004361,-5.5,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-06,FAST PAYMENT via PayNow-UEN to LEJOMO PTE. LTD. OTHR - OTHR,-8.0,Withdrawal,Miscellaneous,"This transaction was a fast payment made to LEJOMO PTE. LTD. through PayNow-UEN. The specific purpose of the transaction is not specified, hence it is categorized under Miscellaneous."
2023-09-07,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090701004363,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY SINGAPORE.
2023-09-07,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,11.9,Deposit,Transfers,This is a transfer received from Nicole Lee Siy via PayNow-DBSS.
2023-09-07,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.8,Withdrawal,Food,This is a payment for a food purchase made through NETS QR.
2023-09-08,IBG GIRO INSU 068606931052 Singapore Life Ltd AVI11520930/068606931052,-15.48,Withdrawal,Health,This is a payment for a health insurance policy with Singapore Life Ltd.
2023-09-09,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023090902004388,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-09,DEBIT PURCHASE 07/09/23 xx-4909 PASTAGO PTE LTD S,-23.3,Withdrawal,Food,"This transaction is a debit purchase from Pastago Pte Ltd, which suggests it's a food-related expense."
2023-09-09,NETS QR 89059401 NETS QR PURCHASE FISH SOUP,-5.3,Withdrawal,Food,Payment for fish soup via NETS QR.
2023-09-10,DEBIT PURCHASE 08/09/23 xx-0411 Grab* a799acf744c65dba S,-10.0,Withdrawal,Transport,"Payment for Grab, a ride-hailing service."
2023-09-10,NETS QR 70606801 NETS QR PURCHASE PASTAGO J CUBE,-11.4,Withdrawal,Food,Payment for a meal at Pastago J Cube via NETS QR.
2023-09-11,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023091102004400,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-11,CREDIT PURCHASE 09/09/23 xx-0411 Grab* b32b4c8ceac1b046 S,-10.0,Withdrawal,Transport,"Payment for Grab, a ride-hailing service."
2023-09-11,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.8,Withdrawal,Groceries,Purchase of groceries from Greens & Grains using NETS QR.
2023-09-11,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.5,Withdrawal,Food,This transaction is a payment for a food purchase made using NETS QR at Sin Kee.
2023-09-12,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023091102004409,-6.2,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY SINGAPORE.
2023-09-12,CREDIT PURCHASE 10/09/23 xx-0411 LE TACH VENDING S,-0.9,Withdrawal,Food,"This transaction is a purchase from a vending machine, which falls under the food category."
2023-09-12,NETS QR 90894701 NETS QR PURCHASE PASTA EXPRESS TD,-5.8,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2023-09-12,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.5,Withdrawal,Groceries,Purchase of groceries from Greens & Grains via NETS QR.
2023-09-13,FAST PAYMENT via PayNow-UEN to XIANG HO MANAGEM OTHR - OTHR,-5.2,Withdrawal,Miscellaneous,"This transaction is a fast payment made through PayNow-UEN to Xiang Ho Management. The purpose of the transaction is not specified, hence it is categorized under Miscellaneous."
2023-09-13,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023091302004422,-5.5,Withdrawal,Transfers,This transaction is a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-13,CASH WITHDRAWAL ATM VIA QR CODE OCBC-KENT RIDGE MRT SINGAPORE,-70.0,Withdrawal,Miscellaneous,This transaction is a cash withdrawal from an ATM at Kent Ridge MRT in Singapore.
2023-09-13,CASH WITHDRAWAL ATM VIA QR CODE OCBC-KENT RIDGE MRT SINGAPORE,-500.0,Withdrawal,Transfers,Cash withdrawal from an ATM at OCBC-Kent Ridge MRT in Singapore.
2023-09-14,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-7.0,Withdrawal,Food,This is a payment for a food purchase made using NETS QR.
2023-09-14,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-1.5,Withdrawal,Food,"This transaction is a purchase made at Sin Kee, likely a food establishment, using NETS QR for payment."
2023-09-14,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,4.0,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2023-09-14,FUND TRANSFER via PayNow-QR Code to BUKIT BATOK DRIV OTHR - QR231097338BBDC116,-30.0,Withdrawal,Transfers,This transaction is a fund transfer to Bukit Batok Driv via PayNow-QR code.
2023-09-15,FAST PAYMENT via PayNow-Mobile to soh hee OTHR - OTHR,-11.0,Withdrawal,Transfers,"This transaction is a transfer of funds to ""soh hee"" via PayNow-Mobile."
2023-09-15,FAST PAYMENT via PayNow-Mobile to Joel Chiam OTHR - OTHR,-4.9,Withdrawal,Transfers,This transaction is a fast payment made to Joel Chiam via PayNow-Mobile.
2023-09-15,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023091402004439,-6.5,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-15,CREDIT PURCHASE 13/09/23 xx-0411 KFC HTNS 612 S,-10.75,Withdrawal,Food,Payment for a meal at KFC.
2023-09-15,NETS QR 23016847 NETS QR PURCHASE GREENS & GRAINS,-6.5,Withdrawal,Groceries,Purchase of groceries from Greens & Grains using NETS QR.
2023-09-15,PAYMENT/TRANSFER via PayNow-DBSS from YEE JOI ANN OTHR PayNow Transfer,45.0,Deposit,Transfers,This is a transfer received from YEE JOI ANN via PayNow-DBSS.
2023-09-16,NETS QR 23020039 NETS QR PURCHASE YHS (SINGAPORE) P,-1.8,Withdrawal,Food,This is a payment for food at YHS (Singapore) made via NETS QR.
2023-09-16,DEBIT PURCHASE 14/09/23 xx-0411 LE TACH VENDING S,-1.0,Withdrawal,Food,Purchase from a vending machine.
2023-09-16,NETS QR 89059401 NETS QR PURCHASE FISH SOUP,-5.0,Withdrawal,Food,Payment for fish soup purchase via NETS QR.
2023-09-16,FAST PAYMENT via PayNow-Mobile to Aly OTHR - OTHR,-1.2,Withdrawal,Transfers,This is a fast payment made through PayNow-Mobile to a person named Aly. The transaction is categorized as a transfer because it involves sending money from one account to another.
2023-09-16,NETS QR 88891201 NETS QR PURCHASE INDIAN,-6.8,Withdrawal,Food,"This transaction is a withdrawal, indicating a payment made via NETS QR for an Indian food purchase."
2023-09-17,PAYMENT/TRANSFER via PayNow-DBSS from JOEL MATTHEW C OTHR PayNow Transfer,11.1,Deposit,Transfers,This is a transfer received from Joel Matthew via PayNow-DBSS.
2023-09-17,NETS QR 49687601 NETS QR PURCHASE WESTERN,-5.0,Withdrawal,Food,"This transaction is a purchase made at a Western food outlet using NETS QR, which is a form of payment."
2023-09-17,NETS QR 88924101 NETS QR PURCHASE COOL SPOT,-1.6,Withdrawal,Food,Payment for food at Cool Spot using NETS QR.
2023-09-18,DEBIT PURCHASE 14/09/23 xx-0411 STARBUCKS@HOMETEAMNS(HTM),-12.1,Withdrawal,Food,Payment for a purchase at Starbucks.
2023-09-18,DEBIT PURCHASE 17/09/23 xx-0411 STUFF'D ONE@KENT RIDGE S,-22.4,Withdrawal,Food,Payment for a meal at STUFF'D ONE@KENT RIDGE S.
2023-09-19,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023091901004464,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-19,NETS QR 90894701 NETS QR PURCHASE PASTA EXPRESS TD,-6.2,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2023-09-20,CREDIT PURCHASE 18/09/23 xx-4909 WWW.WAACOW.SG* WAACOW S,-13.94,Withdrawal,Food,"This is a payment for a food service, as indicated by the description ""WAACOW"", which is likely a restaurant or food delivery service."
2023-09-20,CREDIT PURCHASE 18/09/23 xx-0411 Grab* afdd7c350951f03b S,-10.0,Withdrawal,Transport,Payment for a Grab ride.
2023-09-20,CREDIT PURCHASE 18/09/23 xx-0411 STUFF'D ONE@KENT RIDGE S,-9.2,Withdrawal,Food,Payment for a meal at STUFF'D ONE@KENT RIDGE S.
2023-09-20,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092001004476,-5.5,Withdrawal,Transfers,This transaction represents a fund transfer made to QFPAY Singapore using PayNow-QR Code.
2023-09-20,FAST PAYMENT via PayNow-Mobile to Faith OTHR - OTHR,-14.9,Withdrawal,Transfers,This is a transfer of funds to a person named Faith via PayNow-Mobile.
2023-09-20,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.3,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-09-21,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092002004491,-6.7,Withdrawal,Transfers,This transaction is a fund transfer made through PayNow-QR Code to QFPAY in Singapore.
2023-09-21,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.5,Withdrawal,Food,"This transaction is a purchase made at Sin Kee, likely a food establishment, using NETS QR for payment."
2023-09-22,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092101004496,-6.0,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-22,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.3,Withdrawal,Food,Payment for food at Mini Wok using NETS QR.
2023-09-23,FAST PAYMENT via PayNow-UEN to AIP MENTAI YA 3 OTHR - 2023092375845767,-8.8,Withdrawal,Food,Payment for a food-related service or product at AIP MENTAI YA 3.
2023-09-24,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092401004520,-16.5,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-24,PAYMENT/TRANSFER via PayNow-DBSS from JOEL MATTHEW C OTHR Super snaeks,6.0,Deposit,Transfers,"This is a transfer received from Joel Matthew via PayNow-DBSS. The description suggests it could be a payment for something, possibly related to 'Super snaeks', but without further context, it's safest to categorize it as a transfer."
2023-09-25,CREDIT PURCHASE 23/09/23 xx-0411 EZ-LINK APP S,-20.0,Withdrawal,Transport,"This is a withdrawal transaction for a transport expense, specifically for a purchase made on the EZ-Link app."
2023-09-25,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092501004527,-7.5,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-26,CREDIT PURCHASE 25/09/23 xx-0411 MONSTER CURRY @ I S,-39.68,Withdrawal,Food,Payment for a meal at Monster Curry.
2023-09-26,PAYMENT/TRANSFER via PayNow-DBSS from LIM JIA YING OTHR PayNow Transfer,10.58,Deposit,Transfers,This is a transfer received from Lim Jia Ying via PayNow-DBSS.
2023-09-27,FAST PAYMENT via PayNow-Mobile to Jia Ying OTHR - OTHR,-10.58,Withdrawal,Transfers,"This transaction is a fast payment made through PayNow-Mobile to a person named Jia Ying. The money was taken out of the account, hence it's a withdrawal. The category is transfers as the money was transferred to another person."
2023-09-27,FAST PAYMENT via PayNow-Mobile to Jia Ying OTHR - OTHR,-7.0,Withdrawal,Transfers,This transaction is a transfer of funds to Jia Ying via PayNow-Mobile.
2023-09-27,CREDIT PURCHASE 25/09/23 xx-0411 COLD STORAGE NAC S,-6.5,Withdrawal,Groceries,"Purchase made at Cold Storage, a grocery store."
2023-09-27,CREDIT PURCHASE 26/09/23 xx-0411 SAIZERIYA - STAR VISTA S,-22.6,Withdrawal,Food,"Payment for a meal at Saizeriya, Star Vista."
2023-09-27,PAYMENT/TRANSFER via PayNow-DBSS from LIM JIA YING OTHR i alr counted the ti,7.0,Deposit,Transfers,This is a transfer received from Lim Jia Ying via PayNow-DBS.
2023-09-27,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.3,Withdrawal,Food,"This transaction is a payment for food at Mini Wok, made through NETS QR."
2023-09-27,PAYMENT/TRANSFER via PayNow-DBSS from ELYSE TAN XUAN OTHR ELYSE TAN XUANLE,8.85,Deposit,Transfers,This is a transfer received from Elyse Tan Xuan via PayNow-DBSS.
2023-09-27,FAST PAYMENT via PayNow-Mobile to Marcus OTHR - OTHR,-43.2,Withdrawal,Transfers,This transaction is a fast payment made through PayNow-Mobile to an individual named Marcus.
2023-09-28,DEBIT PURCHASE 26/09/23 xx-0411 Grab* 85f9ba2a8b5b9edb S,-10.0,Withdrawal,Transport,"This is a payment for a Grab ride, a transportation service."
2023-09-28,FUND TRANSFER via PayNow-Mobile to RACHELLE MARIE C OTHR - OTHR,-6.9,Withdrawal,Transfers,This transaction is a fund transfer to Rachelle Marie C via PayNow-Mobile.
2023-09-28,FAST PAYMENT via PayNow-Mobile to JaxHernandez OTHR - OTHR,-10.4,Withdrawal,Transfers,This transaction is a transfer of funds to JaxHernandez via PayNow-Mobile.
2023-09-29,NETS QR 88891601 NETS QR PURCHASE STALL 10 - WESTERN,-13.8,Withdrawal,Food,This is a payment for a purchase made at a Western food stall.
2023-09-29,PAYMENT/TRANSFER via PayNow-DBSS from NICOLE LEE SIY OTHR PayNow Transfer,14.9,Deposit,Transfers,This is a transfer received from Nicole Lee via PayNow-DBSS.
2023-09-30,FUND TRANSFER via PayNow-QR Code to QFPAY SINGAPORE OTHR - QF2023092901004563,-6.7,Withdrawal,Transfers,This transaction represents a fund transfer made via PayNow-QR Code to QFPAY in Singapore.
2023-09-30,CREDIT PURCHASE 28/09/23 xx-0411 CHEERS - COLLEGE AVE WESTS,-1.0,Withdrawal,Food,Payment for food at Cheers on College Ave Wests.
2023-09-30,NETS QR 91743801 NETS QR PURCHASE SIN KEE,-4.5,Withdrawal,Food,This is a payment for a food purchase made through NETS QR.
2023-09-30,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-4.8,Withdrawal,Food,Payment for a meal at Mini Wok using NETS QR.
2023-10-01,INTEREST CREDIT,1.72,Deposit,Income,This is an interest payment credited to the account.
2023-02-01,NETS QR 88885601 NETS QR PURCHASE YQUEUE SINGAPORE,-6.7,Withdrawal,Food,This is a payment for a food purchase made through NETS QR at YQueue in Singapore.
2023-02-01,DEBIT PURCHASE 29/01/23 xx-0411 SP SWEE LEE ONLIN S,-5.0,Withdrawal,Shopping,"This is a debit purchase made online at Swee Lee, indicating a shopping transaction."
2023-02-01,PAYMENT/TRANSFER UOVB from WONG MEI YIN STDY Study allowance,500.0,Deposit,Income,This is a study allowance received from Wong Mei Yin through UOVB payment/transfer.
2023-02-01,NETS QR 70835401 NETS QR PURCHASE MINI WOK,-3.8,Withdrawal,Food,Payment for food at Mini Wok using NETS QR.
2023-02-02,NETS QR 88885601 NETS QR PURCHASE YQUEUE SINGAPORE,-6.2,Withdrawal,Food,This is a payment for a food purchase made via NETS QR at YQueue in Singapore.
2023-02-02,NETS QR 90894801 NETS QR PURCHASE PASTA EXPRESS F,-6.2,Withdrawal,Food,Payment for a meal at Pasta Express using NETS QR.
2023-02-03,FAST PAYMENT via PayNow-Mobile to Faith OTHR - 1888309,-8.0,Withdrawal,Transfers,This is a transfer of funds to a person named Faith via PayNow-Mobile.
2023-02-03,NETS QR 52994001 NETS QR PURCHASE KOREAN UTOWN,-5.3,Withdrawal,Food,Payment for a meal at a Korean restaurant in UTown.
